label,text
0,Its worse if if uses half way then stops. Its better for him to complete it.
0,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
0,Send me the new number
0,Convey my regards to him
0,2 and half years i missed your friendship:-)
0,I cant pick the phone right now. Pls send a message
0,Oh for fuck's sake she's in like tallahassee
0,"Haha, that was the first person I was gonna ask"
0,Taka lor. Wat time u wan 2 come n look 4 us?
0,I;m reaching in another 2 stops.
0,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
0,Will you come online today night
0,Then anything special?
0,"I'm in solihull, | do you want anything?"
0,Will do. Have a good day
0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0,Love that holiday Monday feeling even if I have to go to the dentists in an hour
0,I am on the way to tirupur.
0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
0,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!
0,"Just dropped em off, omw back now"
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
0,Re your call; You didn't see my facebook huh?
0,"G says you never answer your texts, confirm/deny"
0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
0,Oh yah... We never cancel leh... Haha
0,We can go 4 e normal pilates after our intro...
0,Ok... Let u noe when i leave my house.
0,"Oh yes, why is it like torture watching england?"
0,Wanna do some art?! :D
0,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
0,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
0,Match started.india  &lt;#&gt;  for 2
0,Once free call me sir.
0,Hey do you want anything to buy:)
0,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
0,K..k.:)congratulation ..
0,G wants to know where the fuck you are
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
0,Ü go home liao? Ask dad to pick me up at 6...
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
0,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
0,Wrong phone! This phone! I answer this one but assume the other is people i don't well
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,I'm already back home so no probably not
0,I am in bus on the way to calicut
0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
0,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
0,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
0,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
0,Doing my masters. When will you buy a bb cos i have for sale and how's bf
0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
0,I'm vivek:)i got call from your number.
0,Why didn't u call on your lunch?
0,"What i mean was i left too early to check, cos i'm working a 9-6."
0,I want  &lt;#&gt;  rs da:)do you have it?
0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
0,Yup ok...
0,I want to see your pretty pussy...
0,"A few people are at the game, I'm at the mall with iouri and kaila"
0,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
0,Hey come online! Use msn... We are all there
0,I'm fine. Hope you are good. Do take care.
0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
0,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
0,Yar... I tot u knew dis would happen long ago already.
0,You are gorgeous! keep those pix cumming :) thank you!
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
0,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
0,So what u doing today?
0,I said its okay. Sorry
0,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
0,Networking job is there.
0,Dont let studying stress you out. L8r.
0,That's y u haf 2 keep me busy...
0,No rushing. I'm not working. I'm in school so if we rush we go hungry.
0,Which channel:-):-):):-).
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
0,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx"
0,I'm hungry buy smth home...
0,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX."
0,My drive can only be read. I need to write
0,"Just looked it up and addie goes back Monday, sucks to be her"
0,Happy new year. Hope you are having a good semester
0,Esplanade lor. Where else...
0,Can you talk with me..
0,"Hmph. Go head, big baller."
0,Well its not like you actually called someone a punto. That woulda been worse.
0,"Nope. Since ayo travelled, he has forgotten his guy"
0,You still around? Looking to pick up later
0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!
0,ILL B DOWN SOON
0,Oh k. . I will come tomorrow
0,Go fool dont cheat others ok
0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
0,"By the way, 'rencontre' is to meet again. Mountains dont...."
0,U attend ur driving lesson how many times a wk n which day?
0,"Uncle G, just checking up on you. Do have a rewarding month"
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
0,I think the other two still need to get cash but we can def be ready by 9
0,Hey gals...U all wanna meet 4 dinner at nìte?
0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
0,Great! How is the office today?
0,"It's cool, we can last a little while. Getting more any time soon?"
0,:-( sad puppy noise
0,Yes its possible but dint try. Pls dont tell to any one k
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
0,Where you. What happen
0,I was gonna ask you lol but i think its at 7
0,Go chase after her and run her over while she's crossing the street
0,Is there coming friday is leave for pongal?do you get any news from your work place.
0,Hey... Very inconvenient for your sis a not huh?
0,Ok i vl..do u know i got adsense approved..
0,"* Was really good to see you the other day dudette, been missing you!"
0,I want to go to perumbavoor
0,How many times i told in the stage all use to laugh. You not listen aha.
0,(You didn't hear it from me)
0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
0,She ran off with a younger man. we will make pretty babies together :)
0,O ic lol. Should play 9 doors sometime yo
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
0,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
0,Hmmm.still we dont have opener?
0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
0,I will vote for wherever my heart guides me
0,With my sis lor... We juz watched italian job.
0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
0,Lmao you know me so well...
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
0,Goodnight da thangam I really miss u dear.
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
0,"Geeeee ... Your internet is really bad today, eh ?"
0,I think i am disturbing her da
0,"Sorry, I'll call you  later. I am in meeting sir."
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
0,Ok i also wan 2 watch e 9 pm show...
0,I dunno lei... Like dun haf...
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
